entity_key,name,cat,county,district,address,tel,sources
350102I372,禾馨新生婦幼診所,兒童發展篩檢院所,臺北市,大安區,臺北市大安區新生南路三段2號,02-23682333,healthforkids;sfaa
3501113929,禾馨民權婦幼診所,兒童發展篩檢院所,臺北市,內湖區,臺北市內湖區民權東路六段42號,02-55713333,healthforkids;sfaa
350110A324,綠葉親子診所,兒童發展篩檢院所,臺北市,中山區,臺北市中山區農安街12之1號,02-25935559,healthforkids
3501093299,羅源彰診所,兒童發展篩檢院所,臺北市,大同區,臺北市大同區長安西路137號,02-25552500,healthforkids
3501121725,義仁兒科診所,兒童發展篩檢院所,臺北市,南港區,臺北市南港區玉成街138號,02-26515929,healthforkids
3401171107,聯合報系員工診療所,兒童發展篩檢院所,臺北市,信義區,臺北市信義區忠孝東路四段559巷1號,02-27601618,healthforkids
2101100227,臺北市立聯合醫院附設中山門診部,兒童發展篩檢院所,臺北市,中山區,臺北市中山區松江路367號,02-25013363,healthforkids
2101180038,臺北市立聯合醫院附設中正門診部,兒童發展篩檢院所,臺北市,中正區,臺北市中正區牯嶺街24號,02-23210168,healthforkids
2101170050,臺北市立聯合醫院附設信義門診部,兒童發展篩檢院所,臺北市,信義區,臺北市信義區大道路116號,02-87804152,healthforkids
2101110027,臺北市立聯合醫院附設內湖門診部,兒童發展篩檢院所,臺北市,內湖區,臺北市內湖區民權東路六段99號,02-27908387,healthforkids
2101161033,臺北市立聯合醫院附設北投門診部,兒童發展篩檢院所,臺北市,北投區,臺北市北投區公舘路198號,02-28912670,healthforkids
2101120014,臺北市立聯合醫院附設南港門診部,兒童發展篩檢院所,臺北市,南港區,臺北市南港區南港路一段360號,02-27868756,healthforkids
2101150012,臺北市立聯合醫院附設士林門診部,兒童發展篩檢院所,臺北市,士林區,臺北市士林區中正路439號,02-28836268,healthforkids
2101090011,臺北市立聯合醫院附設大同門診部,兒童發展篩檢院所,臺北市,大同區,臺北市大同區昌吉街52號,02-25948971,healthforkids
2101020019,臺北市立聯合醫院附設大安門診部,兒童發展篩檢院所,臺北市,大安區,臺北市大安區辛亥路三段15號,02-27390997,healthforkids
2101200017,臺北市立聯合醫院附設政大門診部,兒童發展篩檢院所,臺北市,文山區,臺北市文山區指南路二段117號,02-82377441,healthforkids
2101010013,臺北市立聯合醫院附設松山門診部,兒童發展篩檢院所,臺北市,松山區,臺北市松山區八德路四段694號,02-27653147,healthforkids
2101191068,臺北市立聯合醫院附設萬華門診部,兒童發展篩檢院所,臺北市,萬華區,臺北市萬華區東園街152號,02-23395384,healthforkids
3501163312,臺北欣安耳鼻喉科診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區石牌路一段152號,02-28210501,healthforkids
1101100020,臺灣基督長老教會馬偕醫療財團法人馬偕兒童醫院,兒童發展篩檢院所,臺北市,中山區,臺北市中山區中山北路二段92號,02-25433535,healthforkids
x:臺北市:興隆內科小兒科診所,興隆內科小兒科診所,兒童發展篩檢院所,臺北市,文山區,臺北市文山區興隆路二段17號,02-29311736,healthforkids
x:臺北市:蔡秉勳小兒科診所,蔡秉勳小兒科診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區中和街281號,02-28966525,healthforkids
x:臺北市:許靜瑛小兒科診所,許靜瑛小兒科診所,兒童發展篩檢院所,臺北市,大安區,臺北市大安區和平東路一段230號,02-23629088,healthforkids
x:臺北市:車參薇小兒科診所,車參薇小兒科診所,兒童發展篩檢院所,臺北市,松山區,臺北市松山區八德路三段195號,02-25770101,healthforkids
3501113812,連安診所,兒童發展篩檢院所,臺北市,內湖區,臺北市內湖區內湖路一段619號,02-26276705,healthforkids
3501028845,那明珠診所,兒童發展篩檢院所,臺北市,大安區,臺北市大安區和平東路三段8號,02-27360589,healthforkids
x:臺北市:鄭志誠小兒科診所,鄭志誠小兒科診所,兒童發展篩檢院所,臺北市,中山區,臺北市中山區民生東路一段8號,02-25512246,healthforkids
3501163241,陳信方小兒科診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區明德路106號,02-28201068,healthforkids
3501163232,陳柏宏親子診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區明德路124號,02-28225257,healthforkids
3501107565,雙連婦產科小兒科診所,兒童發展篩檢院所,臺北市,中山區,臺北市中山區民生西路30號,02-25222350,healthforkids
3501194451,青年診所,兒童發展篩檢院所,臺北市,萬華區,臺北市萬華區中華路二段424號,02-23032450,healthforkids
x:臺北市:魏之明小兒科診所,魏之明小兒科診所,兒童發展篩檢院所,臺北市,內湖區,臺北市內湖區康寧路三段54之6號,02-26306968,healthforkids
3501170835,黃啟彰診所,兒童發展篩檢院所,臺北市,信義區,臺北市信義區松山路261之1號,02-27696218,healthforkids
3501163036,黃正宏診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區西安街一段359號,02-28217076,healthforkids
x:臺北市:黃浩魁小兒科診所,黃浩魁小兒科診所,兒童發展篩檢院所,臺北市,北投區,臺北市北投區中央北路一段168號,02-28983256,healthforkids
x:臺南市:佳安小兒科診所,佳安小兒科診所,兒童發展篩檢院所,臺南市,新市區,臺南市新市區中正路331之1號,06-5995234,healthforkids
x:臺南市:侯世婷小兒科診所,侯世婷小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區崇善路511號,06-3369131,healthforkids
3531092282,健康超人兒科診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區中華路13號,06-3122598,healthforkids
x:臺南市:劉伊薰小兒科診所,劉伊薰小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區北安路一段259號,06-2832111,healthforkids
x:臺南市:劉琳榕小兒科診所,劉琳榕小兒科診所,兒童發展篩檢院所,臺南市,新化區,臺南市新化區忠孝路120號,06-5970088,healthforkids
3505330300,加恩耳鼻喉專科診所,兒童發展篩檢院所,臺南市,南區,臺南市南區金華路一段450號,06-2616598,healthforkids
x:臺南市:史地分小兒科診所,史地分小兒科診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區大橋一街57號,06-3039099,healthforkids
x:臺南市:同心小兒科診所,同心小兒科診所,兒童發展篩檢院所,臺南市,安平區,臺南市安平區國平路306號,06-2993699,healthforkids
x:臺南市:吳國堯小兒科診所,吳國堯小兒科診所,兒童發展篩檢院所,臺南市,安平區,臺南市安平區文平路438號,06-2933358,healthforkids
x:臺南市:吳明松小兒科診所,吳明松小兒科診所,兒童發展篩檢院所,臺南市,中西區,臺南市中西區衛民街39號,06-2263203,healthforkids
x:臺南市:吳美華小兒科診所,吳美華小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區凱旋路42號,06-2740172,healthforkids
x:臺南市:吳長芳小兒科診所,吳長芳小兒科診所,兒童發展篩檢院所,臺南市,仁德區,臺南市仁德區中正路二段795號,06-2797929,healthforkids
x:臺南市:呂怡璋小兒科診所,呂怡璋小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區前鋒路41號,06-2748014,healthforkids
x:臺南市:喜樂小兒科診所,喜樂小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區東光路一段106號,06-2757869,healthforkids
1505340019,大安婦幼醫院,兒童發展篩檢院所,臺南市,中西區,臺南市中西區金華路三段167號,06-2278899,healthforkids;sfaa
x:臺南市:婦兒安診所,婦兒安診所,兒童發展篩檢院所,臺南市,東區,臺南市東區中華東路三段46號,06-2894488,healthforkids
x:臺南市:安安婦幼診所,安安婦幼診所,兒童發展篩檢院所,臺南市,北區,臺南市北區開元路286號,06-2091666,healthforkids;sfaa
1541070045,宏科醫院,兒童發展篩檢院所,臺南市,善化區,臺南市善化區三民路1之35號,06-5818868,healthforkids
3505310433,富ㄦ康診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區中山路42之1號,06-2318600,healthforkids
x:臺南市:小天使婦兒診所,小天使婦兒診所,兒童發展篩檢院所,臺南市,中西區,臺南市中西區府前一街9巷14號,06-2930888,healthforkids
x:臺南市:幸福安診所,幸福安診所,兒童發展篩檢院所,臺南市,東區,臺南市東區長榮路一段227號,06-2081031,healthforkids
x:臺南市:幼之園小兒科診所,幼之園小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區北華里忠義路三段24號,06-2213434,healthforkids
x:臺南市:康庭小兒科診所樂恩聯合診所,康庭小兒科診所（樂恩聯合診所）,兒童發展篩檢院所,臺南市,新營區,臺南市新營區三民路106之12號,06-6331666,healthforkids
x:臺南市:張耀仁小兒科診所,張耀仁小兒科診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區復國一路447號,06-2010199,healthforkids
3521040945,張金石小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區公園路191號,06-2216855,healthforkids
x:臺南市:彭亞萱小兒科診所,彭亞萱小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區崇明路477號,06-2899047,healthforkids
5939121299,徐小兒科診所,兒童發展篩檢院所,臺南市,新化區,臺南市新化區中山路193號,06-5901995,healthforkids
3521011435,徐慶鐘小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區長榮路二段306號,06-2369954,healthforkids
x:臺南市:德安小兒科診所,德安小兒科診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區永康里永大路二段1538號,06-2032000,healthforkids
x:臺南市:快樂診所,快樂診所,兒童發展篩檢院所,臺南市,麻豆區,臺南市麻豆區民權路22之5號,06-5714606,healthforkids
x:臺南市:怡安小兒科診所,怡安小兒科診所,兒童發展篩檢院所,臺南市,安南區,臺南市安南區鳳凰里怡安路二段511號,06-2456657,healthforkids
x:臺南市:悅恩小兒科診所樂恩聯合診所,悅恩小兒科診所（樂恩聯合診所）,兒童發展篩檢院所,臺南市,新營區,臺南市新營區三民路106之12號,06-6331666,healthforkids
3541200214,新祐小兒科診所,兒童發展篩檢院所,臺南市,新市區,臺南市新市區大營里大營130之10號,06-5999129,healthforkids
x:臺南市:曾小兒科診所,曾小兒科診所,兒童發展篩檢院所,臺南市,鹽水區,臺南市鹽水區武廟路30號,06-6528620,healthforkids
x:臺南市:李朝泰小兒科診所,李朝泰小兒科診所,兒童發展篩檢院所,臺南市,中西區,臺南市中西區普濟里成功路319號,06-2256618,healthforkids
x:臺南市:林君郁耳鼻喉科診所,林君郁耳鼻喉科診所,兒童發展篩檢院所,臺南市,永康區,臺南市永康區大灣路176號,06-2051351,healthforkids
3505370368,欣怡康診所,兒童發展篩檢院所,臺南市,安南區,臺南市安南區國安里宜居路376號,06-3589090,healthforkids
x:臺南市:海安小兒科診所,海安小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區海安路三段761號,06-3589696,healthforkids
x:臺南市:王克生小兒科診所,王克生小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區開元路479號,06-2362201,healthforkids
x:臺南市:王界三小兒科診所,王界三小兒科診所,兒童發展篩檢院所,臺南市,北區,臺南市北區文賢路1068號,06-3583770,healthforkids
1505310011,璟馨婦幼醫院,兒童發展篩檢院所,臺南市,永康區,臺南市永康區東橋里東橋七路198號,06-3023366,healthforkids;sfaa
3505380266,白袍旅人兒科診所,兒童發展篩檢院所,臺南市,安平區,臺南市安平區府平路7號,06-2970500,healthforkids
x:臺南市:石荃小兒科診所,石荃小兒科診所,兒童發展篩檢院所,臺南市,東區,臺南市東區文聖里裕農一街158號,06-3363558,healthforkids
3505350759,立欣診所,兒童發展篩檢院所,臺南市,北區,臺南市北區育德路467號,06-2516086,healthforkids
x:臺南市:維仁小兒科診所,維仁小兒科診所,兒童發展篩檢院所,臺南市,麻豆區,臺南市麻豆區三民路1號,06-5717358,healthforkids
x:臺南市:維摩詰診所,維摩詰診所,兒童發展篩檢院所,臺南市,北區,臺南市北區和緯路五段210號,06-3501999,healthforkids
2341170010,臺南市七股區衛生所,兒童發展篩檢院所,臺南市,七股區,臺南市七股區大埕里379號,06-7872277,healthforkids
2341120010,臺南市下營區衛生所,兒童發展篩檢院所,臺南市,下營區,臺南市下營區營前里中山路二段137號,06-6892149,healthforkids
2321030015,臺南市中西區衛生所,兒童發展篩檢院所,臺南市,中西區,臺南市中西區淺草里環河街94號,06-2252403,healthforkids
2341130016,臺南市六甲區衛生所,兒童發展篩檢院所,臺南市,六甲區,臺南市六甲區中華路110號,06-6982013,healthforkids
2341190012,臺南市北門區衛生所,兒童發展篩檢院所,臺南市,北門區,臺南市北門區北門里港北50號,06-7862043,healthforkids
2341250013,臺南市南化區衛生所,兒童發展篩檢院所,臺南市,南化區,臺南市南化區南化里226之1號,06-5771139,healthforkids
2321020019,臺南市南區衛生所,兒童發展篩檢院所,臺南市,南區,臺南市南區南和路6號,06-2618578,healthforkids
2341070015,臺南市善化區衛生所,兒童發展篩檢院所,臺南市,善化區,臺南市善化區中山路200號,06-5837035,healthforkids
2341150018,臺南市大內區衛生所,兒童發展篩檢院所,臺南市,大內區,臺南市大內區大內里2號,06-5761044,healthforkids
2341080011,臺南市學甲區衛生所,兒童發展篩檢院所,臺南市,學甲區,臺南市學甲區仁得里建國路38號,06-7833359,healthforkids
2321060013,臺南市安南區衛生所,兒童發展篩檢院所,臺南市,安南區,臺南市安南區仁安路70號,06-2567406,healthforkids
2341210019,臺南市安定區衛生所,兒童發展篩檢院所,臺南市,安定區,臺南市安定區安定里59號之1,06-5922022,healthforkids
2341140012,臺南市官田區衛生所,兒童發展篩檢院所,臺南市,官田區,臺南市官田區隆田里中山路一段128號,06-7030363,healthforkids
2341180016,臺南市將軍區衛生所,兒童發展篩檢院所,臺南市,將軍區,臺南市將軍區忠興里185之6號,06-7942007,healthforkids
